,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,0.0,129.0,0,41.0,0.0,607.0,0,241.0
1,EKP,Amoxicillin-clavulanic acid_AB,138.0,5.0,0,27.0,723.0,23.0,0,102.0
2,EKP,Ampicillin-sulbactam_AB,41.0,18.0,0,111.0,184.0,96.0,0,568.0
3,EKP,Ampicillin_AB,6.0,2.0,0,162.0,39.0,17.0,0,792.0
4,EKP,Aztreonam_AB,17.0,40.0,0,113.0,117.0,183.0,0,548.0
5,EKP,Cefazolin_AB,36.0,25.0,0,109.0,153.0,121.0,0,574.0
6,EKP,Cefepime_AB,21.0,37.0,0,112.0,112.0,169.0,0,567.0
7,EKP,Cefotaxime_AB,89.0,5.0,0,76.0,452.0,26.0,0,370.0
8,EKP,Ceftazidime-avibactam_AB,119.0,15.0,0,36.0,582.0,72.0,0,194.0
9,EKP,Ceftazidime_AB,11.0,35.0,0,124.0,67.0,168.0,0,613.0
10,EKP,Ceftolozane-tazobactam_AB,119.0,5.0,0,46.0,582.0,23.0,0,243.0
11,EKP,Ceftriaxone_AB,36.0,8.0,0,126.0,169.0,39.0,0,640.0
12,EKP,Cefuroxime_AB,27.0,24.0,0,119.0,136.0,111.0,0,601.0
13,EKP,Ciprofloxacin_AB,0.0,15.0,0,155.0,0.0,70.0,0,778.0
14,EKP,Ertapenem_AB,81.0,28.0,0,61.0,394.0,119.0,0,335.0
15,EKP,Gentamicin_AB,0.0,86.0,0,84.0,0.0,399.0,0,449.0
16,EKP,Imipenem_AB,31.0,67.0,0,72.0,129.0,317.0,0,402.0
17,EKP,Levofloxacin_AB,34.0,41.0,0,95.0,150.0,173.0,0,525.0
18,EKP,Meropenem_AB,0.0,111.0,0,59.0,0.0,529.0,0,319.0
19,EKP,Piperacillin-tazobactam_AB,14.0,38.0,0,118.0,92.0,173.0,0,583.0
20,EKP,Tigecycline_AB,91.0,3.0,0,76.0,468.0,8.0,0,372.0
21,EKP,Tobramycin_AB,14.0,64.0,0,92.0,92.0,268.0,0,488.0
22,EKP,Trimethoprim-sulfamethoxazole_AB,10.0,12.0,0,148.0,51.0,71.0,0,726.0
23,EKP,Trimethoprim_AB,161.0,4.0,0,5.0,807.0,18.0,0,23.0
