,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,44.0,86.0,0,40.0,200.0,443.0,0,205.0
1,EKP,Amoxicillin-clavulanic acid_AB,106.0,5.0,0,59.0,562.0,33.0,0,253.0
2,EKP,Ampicillin-sulbactam_AB,93.0,20.0,0,57.0,407.0,91.0,0,350.0
3,EKP,Ampicillin_AB,60.0,2.0,0,108.0,304.0,14.0,0,530.0
4,EKP,Aztreonam_AB,76.0,27.0,0,67.0,324.0,154.0,0,370.0
5,EKP,Cefazolin_AB,106.0,17.0,0,47.0,491.0,96.0,0,261.0
6,EKP,Cefepime_AB,61.0,16.0,0,93.0,297.0,86.0,0,465.0
7,EKP,Cefotaxime_AB,25.0,9.0,0,136.0,136.0,42.0,0,670.0
8,EKP,Cefpodoxime_AB,100.0,2.0,0,68.0,455.0,8.0,0,385.0
9,EKP,Ceftazidime-avibactam_AB,123.0,15.0,0,32.0,551.0,102.0,0,195.0
10,EKP,Ceftazidime_AB,21.0,33.0,0,116.0,100.0,199.0,0,549.0
11,EKP,Ceftolozane-tazobactam_AB,126.0,3.0,0,41.0,579.0,24.0,0,245.0
12,EKP,Ceftriaxone_AB,76.0,3.0,0,91.0,341.0,23.0,0,484.0
13,EKP,Cefuroxime_AB,52.0,34.0,0,84.0,258.0,165.0,0,425.0
14,EKP,Ciprofloxacin_AB,30.0,19.0,0,121.0,161.0,75.0,0,612.0
15,EKP,Colistin_AB,125.0,37.0,0,8.0,595.0,210.0,0,43.0
16,EKP,Doripenem_AB,131.0,29.0,0,10.0,649.0,157.0,0,42.0
17,EKP,Ertapenem_AB,64.0,29.0,0,77.0,296.0,130.0,0,422.0
18,EKP,Gentamicin_AB,39.0,63.0,0,68.0,171.0,343.0,0,334.0
19,EKP,Imipenem_AB,74.0,41.0,0,55.0,331.0,175.0,0,342.0
20,EKP,Levofloxacin_AB,81.0,32.0,0,57.0,402.0,149.0,0,297.0
21,EKP,Meropenem_AB,27.0,67.0,0,76.0,168.0,300.0,0,380.0
22,EKP,Piperacillin-tazobactam_AB,69.0,33.0,0,68.0,301.0,181.0,0,366.0
23,EKP,Piperacillin_AB,137.0,3.0,0,30.0,690.0,16.0,0,142.0
24,EKP,Tigecycline_AB,41.0,15.0,0,114.0,170.0,72.0,0,606.0
25,EKP,Tobramycin_AB,79.0,33.0,0,58.0,344.0,185.0,0,319.0
26,EKP,Trimethoprim-sulfamethoxazole_AB,62.0,0.0,0,108.0,279.0,6.0,0,563.0
27,EKP,Trimethoprim_AB,160.0,3.0,0,7.0,804.0,14.0,0,30.0
