Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Tobramycin_AB,0.9590643274853801,0.9617297596020999,0.958875723538477,0.9607132906101978,0.9568941696601271,0.9584965847231373,1.1695906432748537,2.923976608187134,77.0,0.0,94.0,77.0,0.0,94.0
Cefuroxime_AB,0.9325153374233128,0.9375221238938052,0.9456371016792589,0.9468212714914035,0.8955752212389381,0.9161561842412906,0.6134969325153374,6.134969325153374,50.0,0.0,113.0,50.0,0.0,113.0
Cefotaxime_AB,0.9485714285714286,0.7449799196787149,0.542425577268999,0.4742857142857143,0.5,0.4868035190615836,0.0,5.142857142857142,9.0,0.0,166.0,9.0,0.0,166.0
Cefepime_AB,0.9181286549707602,0.8538125303545411,0.8324429959613593,0.8546624575036426,0.8546624575036426,0.8546624575036426,4.093567251461988,4.093567251461988,29.0,0.0,142.0,29.0,0.0,142.0
Gentamicin_AB,0.945,0.9810789049919484,0.9809172734177649,0.945004536747656,0.944243156199678,0.9445997330714412,3.0,2.5,108.0,0.0,92.0,108.0,0.0,92.0
Piperacillin-tazobactam_AB,0.9298245614035088,0.9622358652198744,0.9607607645358074,0.923725271663416,0.9342518560822388,0.9277464788732395,5.263157894736842,1.7543859649122806,68.0,0.0,103.0,68.0,0.0,103.0
Tigecycline_AB,0.9761904761904762,0.9397865853658537,0.7078486029302256,0.4880952380952381,0.5,0.4939759036144578,0.0,2.380952380952381,4.0,0.0,164.0,4.0,0.0,164.0
Trimethoprim_AB,0.8333333333333334,0.6875,0.646267577908203,0.6333333333333333,0.6875,0.6516129032258065,11.11111111111111,5.555555555555555,2.0,0.0,16.0,2.0,0.0,16.0
Aztreonam_AB,0.950920245398773,0.9525131051495528,0.9544449764662378,0.9570634920634921,0.9439562133826704,0.9490784129959389,0.6134969325153374,4.294478527607362,69.0,0.0,94.0,69.0,0.0,94.0
Ceftazidime_AB,0.9281767955801105,0.944809295276585,0.9442688262711134,0.9308359213250517,0.9204976004041425,0.9248650892486509,2.209944751381215,4.972375690607735,74.0,0.0,107.0,74.0,0.0,107.0
Ciprofloxacin_AB,0.91,0.6924603174603174,0.6387895587349552,0.455,0.5,0.47643979057591623,0.0,9.0,18.0,0.0,182.0,18.0,0.0,182.0
Ceftazidime-avibactam_AB,0.9508196721311475,0.9816176470588235,0.9780860630165295,0.9328165374677002,0.9478609625668449,0.9399014778325123,3.278688524590164,1.639344262295082,34.0,0.0,88.0,34.0,0.0,88.0
Imipenem_AB,0.9379310344827586,0.9043778801843319,0.8822254122501363,0.9661654135338346,0.7857142857142857,0.8461266360099045,0.0,6.206896551724138,21.0,0.0,124.0,21.0,0.0,124.0
Meropenem_AB,0.8,0.8648299854112893,0.8655346417061938,0.8687235329703569,0.7051958253843564,0.7258771929824561,0.5,19.5,67.0,0.0,133.0,67.0,0.0,133.0
Ceftolozane-tazobactam_AB,0.9754098360655737,0.9803030303030303,0.9439163301897081,0.9867256637168141,0.875,0.9218449711723253,0.0,2.459016393442623,12.0,0.0,110.0,12.0,0.0,110.0
Amoxicillin-clavulanic acid_AB,0.8367346938775511,0.7286821705426356,0.629975998347129,0.6509146341463414,0.6918604651162791,0.6666666666666666,10.204081632653061,6.122448979591836,6.0,0.0,43.0,6.0,0.0,43.0
Ertapenem_AB,0.7208121827411168,0.8444942381562099,0.8151352512477522,0.3604060913705584,0.5,0.41887905604719766,0.0,27.918781725888326,55.0,0.0,142.0,55.0,0.0,142.0
Ceftriaxone_AB,0.9779411764705882,1.0,1.0,0.7,0.9888059701492538,0.7800539083557951,2.2058823529411766,0.0,2.0,0.0,134.0,2.0,0.0,134.0
Levofloxacin_AB,0.9225352112676056,0.9387755102040816,0.9405087224047353,0.9115574348132488,0.9063079777365493,0.9088628274695141,3.5211267605633805,4.225352112676056,44.0,0.0,98.0,44.0,0.0,98.0
Ampicillin_AB,0.9894179894179894,0.9224598930481284,0.7656835907034639,0.7473262032085561,0.7473262032085561,0.7473262032085561,0.5291005291005291,0.5291005291005291,2.0,0.0,187.0,2.0,0.0,187.0
Amikacin_AB,0.94,0.946329033285555,0.9185901984499134,0.9044433827042523,0.9044433827042523,0.9044433827042523,3.0,3.0,161.0,0.0,39.0,161.0,0.0,39.0
Ampicillin-sulbactam_AB,0.937984496124031,0.953968253968254,0.9585836277066628,0.9482905982905983,0.9162698412698413,0.9293924466338259,0.7751937984496124,5.426356589147287,45.0,0.0,84.0,45.0,0.0,84.0
Cefazolin_AB,0.951048951048951,0.9519350811485643,0.9528545604953644,0.9494758909853249,0.9461090303786933,0.9477366470004699,2.097902097902098,2.797202797202797,54.0,0.0,89.0,54.0,0.0,89.0
Median,0.937984496124031,0.9397865853658537,0.9405087224047353,0.9115574348132488,0.8955752212389381,0.9044433827042523,1.1695906432748537,4.225352112676056,,,,,,
