,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,0.0,84.0,0,36.0,0.0,426.0,0,174.0
1,EKP,Amoxicillin-clavulanic acid_AB,104.0,2.0,0,14.0,523.0,12.0,0,65.0
2,EKP,Ampicillin-sulbactam_AB,21.0,14.0,0,85.0,117.0,58.0,0,425.0
3,EKP,Ampicillin_AB,2.0,1.0,0,117.0,25.0,4.0,0,571.0
4,EKP,Aztreonam_AB,12.0,28.0,0,80.0,75.0,118.0,0,407.0
5,EKP,Cefazolin_AB,17.0,17.0,0,86.0,97.0,70.0,0,433.0
6,EKP,Cefepime_AB,13.0,25.0,0,82.0,75.0,137.0,0,388.0
7,EKP,Cefotaxime_AB,69.0,3.0,0,48.0,346.0,16.0,0,238.0
8,EKP,Ceftazidime-avibactam_AB,84.0,10.0,0,26.0,434.0,45.0,0,121.0
9,EKP,Ceftazidime_AB,3.0,24.0,0,93.0,46.0,111.0,0,443.0
10,EKP,Ceftolozane-tazobactam_AB,84.0,3.0,0,33.0,434.0,15.0,0,151.0
11,EKP,Ceftriaxone_AB,17.0,7.0,0,96.0,113.0,33.0,0,454.0
12,EKP,Cefuroxime_AB,14.0,19.0,0,87.0,82.0,64.0,0,454.0
13,EKP,Ciprofloxacin_AB,0.0,11.0,0,109.0,0.0,62.0,0,538.0
14,EKP,Ertapenem_AB,68.0,15.0,0,37.0,316.0,77.0,0,207.0
15,EKP,Gentamicin_AB,0.0,53.0,0,67.0,0.0,266.0,0,334.0
16,EKP,Imipenem_AB,18.0,52.0,0,50.0,80.0,257.0,0,263.0
17,EKP,Levofloxacin_AB,16.0,21.0,0,83.0,94.0,134.0,0,372.0
18,EKP,Meropenem_AB,0.0,84.0,0,36.0,0.0,404.0,0,196.0
19,EKP,Piperacillin-tazobactam_AB,7.0,26.0,0,87.0,58.0,129.0,0,413.0
20,EKP,Tigecycline_AB,70.0,3.0,0,47.0,361.0,8.0,0,231.0
21,EKP,Tobramycin_AB,7.0,39.0,0,74.0,59.0,176.0,0,365.0
22,EKP,Trimethoprim-sulfamethoxazole_AB,5.0,8.0,0,107.0,33.0,50.0,0,517.0
23,EKP,Trimethoprim_AB,117.0,2.0,0,1.0,572.0,7.0,0,21.0
