,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,0.0,117.0,0,53.0,0.0,630.0,0,218.0
1,EKP,Amoxicillin-clavulanic acid_AB,145.0,6.0,0,19.0,710.0,22.0,0,116.0
2,EKP,Ampicillin-sulbactam_AB,42.0,16.0,0,112.0,196.0,93.0,0,559.0
3,EKP,Ampicillin_AB,14.0,5.0,0,151.0,40.0,15.0,0,793.0
4,EKP,Aztreonam_AB,26.0,26.0,0,118.0,108.0,167.0,0,573.0
5,EKP,Cefazolin_AB,38.0,20.0,0,112.0,164.0,109.0,0,575.0
6,EKP,Cefepime_AB,32.0,24.0,0,114.0,105.0,175.0,0,568.0
7,EKP,Cefotaxime_AB,93.0,5.0,0,72.0,451.0,20.0,0,377.0
8,EKP,Ceftazidime-avibactam_AB,122.0,12.0,0,36.0,589.0,75.0,0,184.0
9,EKP,Ceftazidime_AB,21.0,24.0,0,125.0,67.0,154.0,0,627.0
10,EKP,Ceftolozane-tazobactam_AB,122.0,3.0,0,45.0,589.0,25.0,0,234.0
11,EKP,Ceftriaxone_AB,43.0,6.0,0,121.0,178.0,38.0,0,632.0
12,EKP,Cefuroxime_AB,28.0,18.0,0,124.0,126.0,100.0,0,622.0
13,EKP,Ciprofloxacin_AB,0.0,15.0,0,155.0,0.0,81.0,0,767.0
14,EKP,Ertapenem_AB,77.0,25.0,0,68.0,393.0,132.0,0,323.0
15,EKP,Gentamicin_AB,0.0,74.0,0,96.0,0.0,410.0,0,438.0
16,EKP,Imipenem_AB,24.0,69.0,0,77.0,140.0,338.0,0,370.0
17,EKP,Levofloxacin_AB,39.0,33.0,0,98.0,161.0,182.0,0,505.0
18,EKP,Meropenem_AB,0.0,105.0,0,65.0,0.0,538.0,0,310.0
19,EKP,Piperacillin-tazobactam_AB,24.0,29.0,0,117.0,85.0,184.0,0,579.0
20,EKP,Tigecycline_AB,97.0,4.0,0,69.0,467.0,14.0,0,367.0
21,EKP,Tobramycin_AB,24.0,48.0,0,98.0,85.0,273.0,0,490.0
22,EKP,Trimethoprim-sulfamethoxazole_AB,11.0,12.0,0,147.0,54.0,64.0,0,730.0
23,EKP,Trimethoprim_AB,160.0,3.0,0,7.0,802.0,14.0,0,32.0
