,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,40.0,127.0,0,73.0,203.0,696.0,0,300.0
1,EKP,Amoxicillin-clavulanic acid_AB,180.0,7.0,0,53.0,928.0,33.0,0,238.0
2,EKP,Ampicillin-sulbactam_AB,81.0,15.0,0,144.0,381.0,101.0,0,717.0
3,EKP,Ampicillin_AB,67.0,2.0,0,171.0,318.0,11.0,0,870.0
4,EKP,Aztreonam_AB,61.0,30.0,0,149.0,322.0,188.0,0,689.0
5,EKP,Cefazolin_AB,103.0,14.0,0,123.0,494.0,102.0,0,603.0
6,EKP,Cefepime_AB,62.0,26.0,0,152.0,303.0,191.0,0,705.0
7,EKP,Cefotaxime_AB,99.0,6.0,0,135.0,517.0,51.0,0,631.0
8,EKP,Cefpodoxime_AB,162.0,0.0,0,78.0,822.0,8.0,0,369.0
9,EKP,Ceftazidime-avibactam_AB,181.0,21.0,0,38.0,936.0,91.0,0,172.0
10,EKP,Ceftazidime_AB,18.0,37.0,0,185.0,81.0,213.0,0,905.0
11,EKP,Ceftolozane-tazobactam_AB,186.0,3.0,0,51.0,966.0,11.0,0,222.0
12,EKP,Ceftriaxone_AB,65.0,10.0,0,165.0,321.0,54.0,0,824.0
13,EKP,Cefuroxime_AB,53.0,28.0,0,159.0,243.0,190.0,0,766.0
14,EKP,Ciprofloxacin_AB,34.0,17.0,0,189.0,172.0,113.0,0,914.0
15,EKP,Colistin_AB,177.0,56.0,0,7.0,926.0,238.0,0,35.0
16,EKP,Doripenem_AB,192.0,39.0,0,9.0,983.0,179.0,0,37.0
17,EKP,Ertapenem_AB,136.0,22.0,0,82.0,700.0,119.0,0,380.0
18,EKP,Gentamicin_AB,34.0,93.0,0,113.0,165.0,499.0,0,535.0
19,EKP,Imipenem_AB,66.0,97.0,0,77.0,324.0,470.0,0,405.0
20,EKP,Levofloxacin_AB,85.0,36.0,0,119.0,409.0,222.0,0,568.0
21,EKP,Meropenem_AB,43.0,125.0,0,72.0,199.0,663.0,0,337.0
22,EKP,Piperacillin-tazobactam_AB,64.0,41.0,0,135.0,298.0,244.0,0,657.0
23,EKP,Piperacillin_AB,206.0,3.0,0,31.0,1026.0,10.0,0,163.0
24,EKP,Tigecycline_AB,104.0,26.0,0,110.0,555.0,90.0,0,554.0
25,EKP,Tobramycin_AB,70.0,52.0,0,118.0,348.0,318.0,0,533.0
26,EKP,Trimethoprim-sulfamethoxazole_AB,60.0,15.0,0,165.0,287.0,83.0,0,829.0
27,EKP,Trimethoprim_AB,233.0,3.0,0,4.0,1163.0,11.0,0,25.0
