Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Tobramycin_AB,0.9588235294117647,0.9902216427640156,0.9880879345527016,0.9494436381228835,0.9542046936114732,0.95177304964539,2.3529411764705883,1.7647058823529411,52.0,0.0,118.0,318.0,0.0,533.0
Cefuroxime_AB,0.9518716577540107,0.9939353099730459,0.9838972066334415,0.8936104218362282,0.9275606469002695,0.9094430992736078,3.2085561497326207,1.6042780748663104,28.0,0.0,159.0,190.0,0.0,766.0
Ciprofloxacin_AB,0.9805825242718447,0.992530345471522,0.9591605356456808,0.9183788347875035,0.9626517273576096,0.9391252955082743,1.4563106796116505,0.48543689320388345,17.0,0.0,189.0,113.0,0.0,914.0
Cefazolin_AB,0.9927007299270073,0.9953542392566783,0.9867430111550712,0.9959677419354839,0.9642857142857143,0.9794571899835057,0.0,0.7299270072992701,14.0,0.0,123.0,102.0,0.0,603.0
Ceftazidime_AB,0.9864864864864865,0.9985390796201608,0.996526969075608,0.9709668192219679,0.981081081081081,0.9759349593495934,0.9009009009009009,0.45045045045045046,37.0,0.0,185.0,213.0,0.0,905.0
Ampicillin-sulbactam_AB,0.9622641509433962,0.9861111111111112,0.9570294749966468,0.9093782929399368,0.8597222222222223,0.882512315270936,1.257861635220126,2.515723270440252,15.0,0.0,144.0,101.0,0.0,717.0
Ceftriaxone_AB,0.9771428571428571,0.9872727272727273,0.8874236960065578,0.8719325153374233,0.9409090909090909,0.9029933481152994,1.7142857142857144,0.5714285714285714,10.0,0.0,165.0,54.0,0.0,824.0
Levofloxacin_AB,0.9548387096774194,0.9894957983193278,0.9811047778125983,0.9272767462422635,0.9512138188608776,0.9384397163120567,3.225806451612903,1.2903225806451613,36.0,0.0,119.0,222.0,0.0,568.0
Aztreonam_AB,0.9664804469273743,0.9878076062639822,0.9728540644787108,0.9399328859060403,0.9399328859060403,0.9399328859060403,1.675977653631285,1.675977653631285,30.0,0.0,149.0,188.0,0.0,689.0
Piperacillin-tazobactam_AB,0.9204545454545454,0.9802168021680215,0.9662964887198098,0.8844203532086029,0.8971996386630533,0.8905472636815921,4.545454545454546,3.4090909090909087,41.0,0.0,135.0,244.0,0.0,657.0
Gentamicin_AB,0.9466019417475728,0.9896279379579408,0.9898252563626095,0.9465102974828374,0.9456180416785612,0.9460411953804024,2.4271844660194173,2.912621359223301,93.0,0.0,113.0,499.0,0.0,535.0
