,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,45.0,78.0,0,47.0,197.0,460.0,0,190.0
1,EKP,Amoxicillin-clavulanic acid_AB,113.0,11.0,0,46.0,564.0,35.0,0,248.0
2,EKP,Ampicillin-sulbactam_AB,86.0,15.0,0,69.0,394.0,89.0,0,364.0
3,EKP,Ampicillin_AB,70.0,5.0,0,95.0,309.0,15.0,0,523.0
4,EKP,Aztreonam_AB,68.0,26.0,0,76.0,330.0,152.0,0,365.0
5,EKP,Cefazolin_AB,105.0,17.0,0,48.0,486.0,95.0,0,266.0
6,EKP,Cefepime_AB,66.0,14.0,0,90.0,277.0,82.0,0,488.0
7,EKP,Cefotaxime_AB,25.0,10.0,0,135.0,122.0,45.0,0,680.0
8,EKP,Cefpodoxime_AB,93.0,0.0,0,77.0,439.0,8.0,0,400.0
9,EKP,Ceftazidime-avibactam_AB,116.0,17.0,0,37.0,558.0,99.0,0,190.0
10,EKP,Ceftazidime_AB,26.0,37.0,0,107.0,89.0,199.0,0,559.0
11,EKP,Ceftolozane-tazobactam_AB,121.0,3.0,0,46.0,581.0,25.0,0,241.0
12,EKP,Ceftriaxone_AB,79.0,2.0,0,89.0,331.0,25.0,0,491.0
13,EKP,Cefuroxime_AB,48.0,39.0,0,83.0,234.0,188.0,0,425.0
14,EKP,Ciprofloxacin_AB,34.0,16.0,0,120.0,157.0,83.0,0,607.0
15,EKP,Colistin_AB,121.0,44.0,0,5.0,590.0,220.0,0,37.0
16,EKP,Doripenem_AB,131.0,32.0,0,7.0,641.0,165.0,0,41.0
17,EKP,Ertapenem_AB,61.0,26.0,0,83.0,291.0,137.0,0,419.0
18,EKP,Gentamicin_AB,35.0,69.0,0,66.0,162.0,343.0,0,342.0
19,EKP,Imipenem_AB,53.0,45.0,0,72.0,323.0,190.0,0,334.0
20,EKP,Levofloxacin_AB,85.0,27.0,0,58.0,409.0,157.0,0,281.0
21,EKP,Meropenem_AB,42.0,52.0,0,76.0,190.0,286.0,0,371.0
22,EKP,Piperacillin-tazobactam_AB,66.0,35.0,0,69.0,297.0,184.0,0,366.0
23,EKP,Piperacillin_AB,139.0,4.0,0,27.0,682.0,7.0,0,158.0
24,EKP,Tigecycline_AB,33.0,18.0,0,119.0,158.0,78.0,0,611.0
25,EKP,Tobramycin_AB,78.0,36.0,0,56.0,343.0,194.0,0,310.0
26,EKP,Trimethoprim-sulfamethoxazole_AB,65.0,0.0,0,105.0,287.0,5.0,0,555.0
27,EKP,Trimethoprim_AB,160.0,3.0,0,7.0,801.0,14.0,0,32.0
