,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,0.0,208.0,0,92.0,0.0,208.0,0,92.0
1,EKP,Amoxicillin-clavulanic acid_AB,223.0,10.0,0,67.0,223.0,10.0,0,67.0
2,EKP,Ampicillin-sulbactam_AB,116.0,49.0,0,135.0,116.0,49.0,0,135.0
3,EKP,Ampicillin_AB,24.0,7.0,0,269.0,24.0,7.0,0,269.0
4,EKP,Aztreonam_AB,73.0,75.0,0,152.0,73.0,75.0,0,152.0
5,EKP,Cefazolin_AB,93.0,62.0,0,145.0,93.0,62.0,0,145.0
6,EKP,Cefepime_AB,59.0,31.0,0,210.0,59.0,31.0,0,210.0
7,EKP,Cefotaxime_AB,49.0,15.0,0,236.0,49.0,15.0,0,236.0
8,EKP,Ceftazidime-avibactam_AB,134.0,44.0,0,122.0,134.0,44.0,0,122.0
9,EKP,Ceftazidime_AB,42.0,83.0,0,175.0,42.0,83.0,0,175.0
10,EKP,Ceftolozane-tazobactam_AB,134.0,9.0,0,157.0,134.0,9.0,0,157.0
11,EKP,Ceftriaxone_AB,109.0,3.0,0,188.0,109.0,3.0,0,188.0
12,EKP,Cefuroxime_AB,75.0,53.0,0,172.0,75.0,53.0,0,172.0
13,EKP,Ciprofloxacin_AB,0.0,30.0,0,270.0,0.0,30.0,0,270.0
14,EKP,Ertapenem_AB,12.0,76.0,0,212.0,12.0,76.0,0,212.0
15,EKP,Gentamicin_AB,0.0,153.0,0,147.0,0.0,153.0,0,147.0
16,EKP,Imipenem_AB,83.0,34.0,0,183.0,83.0,34.0,0,183.0
17,EKP,Levofloxacin_AB,92.0,69.0,0,139.0,92.0,69.0,0,139.0
18,EKP,Meropenem_AB,0.0,95.0,0,205.0,0.0,95.0,0,205.0
19,EKP,Piperacillin-tazobactam_AB,59.0,79.0,0,162.0,59.0,79.0,0,162.0
20,EKP,Tigecycline_AB,58.0,8.0,0,234.0,58.0,8.0,0,234.0
21,EKP,Tobramycin_AB,59.0,95.0,0,146.0,59.0,95.0,0,146.0
22,EKP,Trimethoprim_AB,277.0,7.0,0,16.0,277.0,7.0,0,16.0
