Target,ECO
Amoxicillin-clavulanic acid_AB,0.873015873015873
Ampicillin_AB,0.898989898989899
Ceftriaxone_AB,0.8901098901098901
Trimethoprim-sulfamethoxazole_AB,1.0
Median,0.8945498945498945
