,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,0.0,84.0,0,36.0,0.0,421.0,0,179.0
1,EKP,Amoxicillin-clavulanic acid_AB,84.0,7.0,0,29.0,424.0,31.0,0,145.0
2,EKP,Ampicillin-sulbactam_AB,51.0,15.0,0,54.0,249.0,94.0,0,257.0
3,EKP,Ampicillin_AB,8.0,4.0,0,108.0,47.0,24.0,0,529.0
4,EKP,Aztreonam_AB,29.0,30.0,0,61.0,145.0,147.0,0,308.0
5,EKP,Cefazolin_AB,43.0,25.0,0,52.0,205.0,119.0,0,276.0
6,EKP,Cefepime_AB,23.0,13.0,0,84.0,120.0,66.0,0,414.0
7,EKP,Cefotaxime_AB,20.0,5.0,0,95.0,105.0,30.0,0,465.0
8,EKP,Ceftazidime-avibactam_AB,58.0,18.0,0,44.0,286.0,85.0,0,229.0
9,EKP,Ceftazidime_AB,13.0,33.0,0,74.0,88.0,154.0,0,358.0
10,EKP,Ceftolozane-tazobactam_AB,58.0,8.0,0,54.0,286.0,24.0,0,290.0
11,EKP,Ceftriaxone_AB,46.0,2.0,0,72.0,228.0,13.0,0,359.0
12,EKP,Cefuroxime_AB,30.0,22.0,0,68.0,155.0,100.0,0,345.0
13,EKP,Ciprofloxacin_AB,0.0,15.0,0,105.0,0.0,61.0,0,539.0
14,EKP,Ertapenem_AB,7.0,36.0,0,77.0,32.0,165.0,0,403.0
15,EKP,Gentamicin_AB,0.0,53.0,0,67.0,0.0,295.0,0,305.0
16,EKP,Imipenem_AB,39.0,11.0,0,70.0,178.0,76.0,0,346.0
17,EKP,Levofloxacin_AB,41.0,25.0,0,54.0,198.0,133.0,0,269.0
18,EKP,Meropenem_AB,0.0,42.0,0,78.0,0.0,215.0,0,385.0
19,EKP,Piperacillin-tazobactam_AB,23.0,31.0,0,66.0,119.0,145.0,0,336.0
20,EKP,Tigecycline_AB,23.0,6.0,0,91.0,127.0,12.0,0,461.0
21,EKP,Tobramycin_AB,23.0,38.0,0,59.0,120.0,171.0,0,309.0
22,EKP,Trimethoprim_AB,110.0,6.0,0,4.0,544.0,23.0,0,33.0
