Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Meropenem_AB,0.9833333333333333,0.996031746031746,0.9950406235172813,0.9772727272727273,0.9871794871794872,0.9818785865297492,1.6666666666666667,0.0,42.0,0.0,78.0,215.0,0.0,385.0
Ertapenem_AB,0.9823008849557522,0.9963924963924964,0.9949462661853643,0.9736842105263157,0.987012987012987,0.9799075391180654,1.7699115044247788,0.0,36.0,0.0,77.0,165.0,0.0,403.0
Tobramycin_AB,0.979381443298969,0.9959857270294381,0.9958564550809245,0.9783675289919715,0.9783675289919715,0.9783675289919715,1.0309278350515463,1.0309278350515463,38.0,0.0,59.0,171.0,0.0,309.0
Tigecycline_AB,0.9587628865979382,0.9926739926739927,0.9551195356770391,0.9789473684210526,0.6666666666666666,0.739247311827957,0.0,4.123711340206185,6.0,0.0,91.0,12.0,0.0,461.0
Piperacillin-tazobactam_AB,0.9175257731958762,0.9909579667644184,0.9878046240888625,0.9201058201058201,0.8880742913000977,0.9016227180527383,2.0618556701030926,6.185567010309279,31.0,0.0,66.0,145.0,0.0,336.0
Cefotaxime_AB,0.98,0.9989473684210526,0.9832785087719298,0.8571428571428572,0.9894736842105263,0.9113475177304965,2.0,0.0,5.0,0.0,95.0,30.0,0.0,465.0
Amoxicillin-clavulanic acid_AB,0.9166666666666666,0.9852216748768473,0.9673462057236688,0.8833333333333333,0.8399014778325123,0.8591916558018253,2.7777777777777777,5.555555555555555,7.0,0.0,29.0,31.0,0.0,145.0
Ampicillin_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,108.0,24.0,0.0,529.0
Gentamicin_AB,0.9916666666666667,0.9946493945367503,0.995086206423579,0.9926470588235294,0.9905660377358491,0.9915343915343915,0.0,0.8333333333333334,53.0,0.0,67.0,295.0,0.0,305.0
Amikacin_AB,0.9416666666666667,0.9902447089947091,0.9860258550303747,0.9278736567893194,0.9345238095238095,0.9310967106882126,2.5,3.3333333333333335,84.0,0.0,36.0,421.0,0.0,179.0
Ceftriaxone_AB,0.9864864864864865,0.9930555555555556,0.9165715372907153,0.9931506849315068,0.75,0.8298850574712644,0.0,1.3513513513513513,2.0,0.0,72.0,13.0,0.0,359.0
Cefepime_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,84.0,66.0,0.0,414.0
Trimethoprim_AB,0.8,0.9583333333333334,0.963095238095238,0.8333333333333333,0.8333333333333333,0.8,0.0,20.0,6.0,0.0,4.0,23.0,0.0,33.0
Ciprofloxacin_AB,0.95,0.9895238095238095,0.9669005381625368,0.8726442033123929,0.9142857142857144,0.8918269230769231,3.3333333333333335,1.6666666666666667,15.0,0.0,105.0,61.0,0.0,539.0
Ceftazidime_AB,0.9813084112149533,0.9997952497952498,0.9994642771113359,0.986842105263158,0.9696969696969697,0.9777083333333334,0.0,1.8691588785046727,33.0,0.0,74.0,154.0,0.0,358.0
Aztreonam_AB,0.978021978021978,0.9997267759562841,0.9993301604089547,0.9841269841269842,0.9666666666666667,0.974694104560623,0.0,2.197802197802198,30.0,0.0,61.0,147.0,0.0,308.0
Ceftolozane-tazobactam_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,54.0,24.0,0.0,290.0
Cefuroxime_AB,0.9888888888888889,0.9996657754010696,0.9989052933426336,0.9782608695652174,0.9926470588235294,0.9851851851851852,1.1111111111111112,0.0,22.0,0.0,68.0,100.0,0.0,345.0
Imipenem_AB,0.9753086419753086,0.9987012987012986,0.9961115175903908,0.9230769230769231,0.9857142857142858,0.9510869565217391,2.4691358024691357,0.0,11.0,0.0,70.0,76.0,0.0,346.0
Ampicillin-sulbactam_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,54.0,94.0,0.0,257.0
Ceftazidime-avibactam_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,18.0,0.0,44.0,85.0,0.0,229.0
Cefazolin_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.0,52.0,119.0,0.0,276.0
Levofloxacin_AB,0.9746835443037974,1.0,1.0,0.9821428571428572,0.96,0.9700757575757576,0.0,2.5316455696202533,25.0,0.0,54.0,133.0,0.0,269.0
Median,0.9813084112149533,0.9987012987012986,0.9958564550809245,0.9789473684210526,0.9857142857142858,0.9777083333333334,0.0,0.8333333333333334,,,,,,
