Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Tobramycin_AB,0.9675324675324676,0.9948347107438016,0.9934973709713693,0.9527739113143766,0.9704545454545455,0.9610067352002836,2.5974025974025974,0.6493506493506493,44.0,0.0,110.0,301.0,0.0,541.0
Cefuroxime_AB,0.9629629629629629,0.9933954933954935,0.9883647471308472,0.9177413733008016,0.9656177156177157,0.9393035738863147,3.1746031746031744,0.5291005291005291,33.0,0.0,156.0,199.0,0.0,758.0
Ciprofloxacin_AB,0.9711538461538461,0.9922872340425531,0.9627241878254668,0.9037145650048877,0.9393617021276596,0.920550038197097,1.9230769230769231,0.9615384615384616,20.0,0.0,188.0,116.0,0.0,922.0
Cefazolin_AB,0.9779411764705882,0.9988038277511962,0.9971573012221983,0.94,0.986842105263158,0.9614184397163121,2.2058823529411766,0.0,22.0,0.0,114.0,106.0,0.0,619.0
Ceftazidime_AB,0.9638009049773756,0.9964646464646464,0.9925747001982943,0.9441919191919192,0.9441919191919192,0.9441919191919192,1.809954751131222,1.809954751131222,45.0,0.0,176.0,235.0,0.0,890.0
Ampicillin-sulbactam_AB,0.9738562091503268,0.9928571428571429,0.9779207220832156,0.928001387925052,0.9637218045112781,0.9448051948051948,1.9607843137254901,0.6535947712418301,20.0,0.0,133.0,111.0,0.0,716.0
Ceftriaxone_AB,0.9642857142857143,0.9895773016792124,0.9414716966710514,0.8763102725366876,0.8118123914302258,0.8405063291139241,1.1904761904761905,2.380952380952381,11.0,0.0,157.0,59.0,0.0,824.0
Levofloxacin_AB,0.9477124183006536,0.9785200179937021,0.9612449964223794,0.9211416490486257,0.9480431848852902,0.9333623693379791,3.9215686274509802,1.3071895424836601,39.0,0.0,114.0,230.0,0.0,564.0
Aztreonam_AB,0.9207317073170732,0.9754774305555556,0.9638537215078855,0.8871539313399779,0.8793402777777778,0.8831588754315778,3.6585365853658534,4.2682926829268295,36.0,0.0,128.0,196.0,0.0,663.0
Piperacillin-tazobactam_AB,0.9371428571428572,0.9854002624671916,0.9795497406533926,0.9420276665453222,0.8983759842519685,0.9171294502561453,1.1428571428571428,5.142857142857142,48.0,0.0,127.0,252.0,0.0,655.0
Gentamicin_AB,0.9803921568627451,0.9975857073877354,0.9976424466224894,0.9798631852779651,0.9809753742153549,0.9803240740740741,0.49019607843137253,1.4705882352941175,109.0,0.0,95.0,507.0,0.0,526.0
Imipenem_AB,0.9545454545454546,0.9930693069306931,0.9924358539647816,0.9518072289156627,0.9603960396039604,0.9540649876027665,0.0,4.545454545454546,101.0,0.0,75.0,482.0,0.0,398.0
Meropenem_AB,0.9846153846153847,0.9989837398373984,0.9988530423911284,0.982203009207276,0.9849254742547426,0.9835327234342013,0.5128205128205128,1.0256410256410255,123.0,0.0,72.0,663.0,0.0,348.0
Amikacin_AB,0.9738219895287958,0.9985449735449735,0.9979853723637913,0.9707887700534759,0.9658068783068783,0.968252385226555,1.5706806282722512,1.0471204188481675,135.0,0.0,56.0,698.0,0.0,269.0
Cefepime_AB,0.91875,0.9598717948717949,0.9240925440980334,0.8866666666666667,0.8346153846153845,0.8572898799313894,2.5,5.625,30.0,0.0,130.0,196.0,0.0,693.0
Trimethoprim-sulfamethoxazole_AB,0.9763313609467456,0.9906045751633987,0.9566252241069806,0.9546082949308756,0.9029820261437909,0.9268398268398268,0.591715976331361,1.7751479289940828,16.0,0.0,153.0,86.0,0.0,807.0
Ampicillin_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,170.0,9.0,0.0,885.0
Amoxicillin-clavulanic acid_AB,0.9655172413793104,0.9945652173913043,0.9909575585318657,0.9791666666666667,0.9166666666666667,0.9439071566731141,0.0,3.4482758620689653,12.0,0.0,46.0,38.0,0.0,229.0
Ertapenem_AB,0.9805825242718447,0.9994871794871796,0.9991496267445635,0.9875,0.96,0.9728375527426161,0.0,1.9417475728155338,25.0,0.0,78.0,119.0,0.0,371.0
Cefotaxime_AB,0.9859154929577465,0.9984251968503937,0.9937641702065589,0.9627296587926509,0.9627296587926509,0.9627296587926509,0.7042253521126761,0.7042253521126761,15.0,0.0,127.0,51.0,0.0,640.0
Tigecycline_AB,0.9485294117647058,0.9855603448275863,0.9693490502109164,0.8917184265010352,0.9077586206896552,0.8994826311899482,2.941176470588235,2.2058823529411766,20.0,0.0,116.0,91.0,0.0,567.0
Trimethoprim_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,5.0,14.0,0.0,27.0
Colistin_AB,0.9,0.9568106312292359,0.9022982229650593,0.7992424242424242,0.7624584717607974,0.7789566755083996,6.0,4.0,43.0,0.0,7.0,234.0,0.0,34.0
Cefpodoxime_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,70.0,10.0,0.0,370.0
Ceftolozane-tazobactam_AB,0.9803921568627451,1.0,1.0,0.9893617021276595,0.9,0.9390681003584229,0.0,1.9607843137254901,5.0,0.0,46.0,18.0,0.0,224.0
Ceftazidime-avibactam_AB,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.0,28.0,0.0,33.0,103.0,0.0,169.0
Piperacillin_AB,0.967741935483871,1.0,1.0,0.4838709677419355,0.5,0.4918032786885246,0.0,3.225806451612903,1.0,0.0,30.0,12.0,0.0,156.0
Doripenem_AB,0.9722222222222222,1.0,1.0,0.9838709677419355,0.9166666666666667,0.9463487332339791,2.7777777777777777,0.0,30.0,0.0,6.0,169.0,0.0,37.0
Median,0.9716880341880342,0.9956496786042239,0.9930360355848318,0.9522905701150197,0.9540215924426451,0.944498556998557,1.1666666666666665,1.3888888888888888,,,,,,
