Target,EKP
Amikacin_AB,0.5935620596826852
Ampicillin-sulbactam_AB,0.8044871794871795
Aztreonam_AB,0.8445143884892086
Cefazolin_AB,0.8084397860028387
Cefepime_AB,0.4406862745098039
Ceftazidime_AB,0.861128526645768
Ceftriaxone_AB,0.5972222222222222
Cefuroxime_AB,0.8670995670995671
Ciprofloxacin_AB,0.6864061864061863
Gentamicin_AB,0.864191477981815
Imipenem_AB,0.558641975308642
Levofloxacin_AB,0.6747522170057381
Piperacillin-tazobactam_AB,0.8391185017759122
Tobramycin_AB,0.9076986754966887
Median,0.8064634827450091
