,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,0.0,175.0,0,65.0,0.0,887.0,0,313.0
1,EKP,Ampicillin-sulbactam_AB,0.0,12.0,0,228.0,0.0,60.0,0,1140.0
2,EKP,Aztreonam_AB,4.0,31.0,0,205.0,13.0,149.0,0,1038.0
3,EKP,Cefazolin_AB,0.0,10.0,0,230.0,0.0,52.0,0,1148.0
4,EKP,Cefepime_AB,22.0,80.0,0,138.0,71.0,381.0,0,748.0
5,EKP,Ceftazidime_AB,0.0,20.0,0,220.0,0.0,90.0,0,1110.0
6,EKP,Ceftriaxone_AB,0.0,17.0,0,223.0,0.0,92.0,0,1108.0
7,EKP,Cefuroxime_AB,7.0,10.0,0,223.0,57.0,59.0,0,1084.0
8,EKP,Ciprofloxacin_AB,0.0,24.0,0,216.0,0.0,110.0,0,1090.0
9,EKP,Gentamicin_AB,0.0,103.0,0,137.0,0.0,526.0,0,674.0
10,EKP,Imipenem_AB,0.0,179.0,0,61.0,0.0,891.0,0,309.0
11,EKP,Levofloxacin_AB,0.0,44.0,0,196.0,0.0,232.0,0,968.0
12,EKP,Piperacillin-tazobactam_AB,0.0,41.0,0,199.0,0.0,191.0,0,1009.0
13,EKP,Tobramycin_AB,0.0,85.0,0,155.0,0.0,400.0,0,800.0
14,EKP,Trimethoprim-sulfamethoxazole_AB,0.0,55.0,0,185.0,0.0,228.0,0,972.0
