Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Trimethoprim-sulfamethoxazole_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,42.0,0.0,9.0
Ceftriaxone_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,45.0,0.0,6.0
Gentamicin_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,47.0,0.0,4.0
Ampicillin_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,6.0,21.0,0.0,30.0
Ciprofloxacin_AB,0.9090909090909091,1.0,1.0,0.95,0.75,0.8070175438596491,9.090909090909092,0.0,9.0,0.0,2.0,43.0,0.0,8.0
Amoxicillin-clavulanic acid_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,16.0,0.0,9.0
Cefazolin_AB,0.875,1.0,1.0,0.4375,0.5,0.4666666666666667,12.5,0.0,7.0,0.0,1.0,22.0,0.0,4.0
Ticarcillin-clavulanic acid_AB,0.875,0.8571428571428572,0.7410714285714286,0.4375,0.5,0.4666666666666667,12.5,0.0,7.0,0.0,1.0,19.0,0.0,7.0
Ampicillin-sulbactam_AB,0.875,0.9166666666666667,0.9047619047619047,0.8333333333333333,0.9166666666666667,0.8545454545454545,0.0,12.5,6.0,0.0,2.0,15.0,0.0,11.0
Median,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,
