Target,EKP
Amikacin_AB,1.6666666666666667
Ampicillin-sulbactam_AB,2.5
Aztreonam_AB,9.243697478991598
Cefazolin_AB,1.6666666666666667
Cefepime_AB,13.157894736842104
Ceftazidime_AB,1.6666666666666667
Ceftriaxone_AB,2.5
Cefuroxime_AB,1.7391304347826086
Ciprofloxacin_AB,0.8333333333333334
Gentamicin_AB,2.5
Imipenem_AB,4.166666666666666
Levofloxacin_AB,3.3333333333333335
Piperacillin-tazobactam_AB,5.833333333333333
Tobramycin_AB,1.6666666666666667
Trimethoprim-sulfamethoxazole_AB,4.166666666666666
Median,2.5
