Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Meropenem_AB,0.9927536231884058,1.0,0.9999999999999999,0.9932432432432432,0.9923076923076923,0.9927226704635342,0.0,0.7246376811594203,65.0,0.0,73.0,289.0,0.0,379.0
Ertapenem_AB,0.9719626168224299,0.9958333333333333,0.9941528063398213,0.9629402129402129,0.9710416666666667,0.9668559628291172,1.8691588785046727,0.9345794392523363,32.0,0.0,75.0,130.0,0.0,425.0
Tobramycin_AB,0.981651376146789,0.9992826398852224,0.9992180891727591,0.9804519368723099,0.9804519368723099,0.9804519368723099,0.9174311926605505,0.9174311926605505,41.0,0.0,68.0,188.0,0.0,321.0
Tigecycline_AB,0.9236111111111112,0.970458984375,0.919505310616956,0.810077519379845,0.79296875,0.8011798669511736,3.4722222222222223,4.166666666666666,16.0,0.0,128.0,96.0,0.0,591.0
Piperacillin-tazobactam_AB,0.9482758620689655,0.9940035273368607,0.9922511493539996,0.9332877180978447,0.9467372134038801,0.9395833333333333,3.4482758620689653,1.7241379310344827,35.0,0.0,81.0,179.0,0.0,379.0
Cefotaxime_AB,0.9931506849315068,1.0,1.0,0.9963503649635037,0.95,0.9718527086948139,0.0,0.684931506849315,10.0,0.0,136.0,53.0,0.0,671.0
Cefpodoxime_AB,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,6.0,0.0,400.0
Amoxicillin-clavulanic acid_AB,0.9508196721311475,0.9952830188679245,0.9871472977071054,0.8792735042735043,0.9186320754716981,0.8974789915966386,3.278688524590164,1.639344262295082,8.0,0.0,53.0,40.0,0.0,239.0
Ampicillin_AB,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.0,2.0,0.0,109.0,17.0,0.0,531.0
Gentamicin_AB,0.9781021897810219,0.9974413646055438,0.9975131169050204,0.9785714285714286,0.9785714285714286,0.9781021897810219,2.18978102189781,0.0,67.0,0.0,70.0,361.0,0.0,337.0
Amikacin_AB,0.9769230769230769,0.9988558352402745,0.9984348307126256,0.9842105263157894,0.9605263157894737,0.971430664420189,2.307692307692308,0.0,92.0,0.0,38.0,443.0,0.0,196.0
Ceftriaxone_AB,0.9904761904761905,0.9836601307189543,0.895591081000352,0.9951456310679612,0.8333333333333333,0.8975609756097561,0.0,0.9523809523809524,3.0,0.0,102.0,29.0,0.0,495.0
Cefepime_AB,0.9907407407407407,0.9951417004048583,0.9875163955136882,0.9947916666666667,0.9615384615384616,0.9773821989528796,0.0,0.9259259259259258,13.0,0.0,95.0,84.0,0.0,465.0
Trimethoprim_AB,0.8888888888888888,0.95,0.9583333333333334,0.9166666666666667,0.875,0.8831168831168831,0.0,11.11111111111111,4.0,0.0,5.0,18.0,0.0,23.0
Trimethoprim-sulfamethoxazole_AB,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,119.0,6.0,0.0,577.0
Ciprofloxacin_AB,0.9436619718309859,0.9791420700511609,0.9432031488810719,0.9171764705882353,0.8488783943329399,0.8784766795036372,1.4084507042253522,4.225352112676056,21.0,0.0,121.0,84.0,0.0,621.0
Ceftazidime_AB,0.9741935483870968,0.9989617940199336,0.9984978487598843,0.9746469833119384,0.9606519933554818,0.9673409186683523,0.6451612903225806,1.935483870967742,43.0,0.0,112.0,215.0,0.0,542.0
Aztreonam_AB,0.9727272727272728,0.9995916700694161,0.9994168538178849,0.9817073170731707,0.9516129032258065,0.9652595010001053,0.0,2.727272727272727,31.0,0.0,79.0,155.0,0.0,365.0
Ceftolozane-tazobactam_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,51.0,23.0,0.0,254.0
Cefuroxime_AB,0.9590163934426229,0.9907790143084261,0.9867330506905198,0.9486215538847118,0.9553259141494436,0.9518737672583826,2.459016393442623,1.639344262295082,37.0,0.0,85.0,183.0,0.0,415.0
Imipenem_AB,0.9705882352941176,0.997532894736842,0.9972462821388904,0.9711018711018711,0.9658717105263157,0.9683720930232558,0.9803921568627451,1.9607843137254901,38.0,0.0,64.0,186.0,0.0,351.0
Ampicillin-sulbactam_AB,0.9887640449438202,0.9963963963963964,0.9926159071589369,0.9933333333333334,0.9666666666666667,0.9794029159916686,0.0,1.1235955056179776,15.0,0.0,74.0,99.0,0.0,366.0
Ceftazidime-avibactam_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.0,0.0,40.0,93.0,0.0,208.0
Cefazolin_AB,0.971830985915493,1.0,1.0,0.96,0.9791666666666667,0.9685283687943262,2.8169014084507045,0.0,23.0,0.0,48.0,112.0,0.0,270.0
Levofloxacin_AB,0.9767441860465116,0.9971719457013575,0.9970330600463786,0.9722222222222222,0.9807692307692308,0.9759103641456582,2.3255813953488373,0.0,34.0,0.0,52.0,161.0,0.0,280.0
Piperacillin_AB,0.9375,0.9333333333333333,0.8310701926302593,0.46875,0.5,0.4838709677419355,0.0,6.25,2.0,0.0,30.0,11.0,0.0,142.0
Colistin_AB,0.8888888888888888,0.990909090909091,0.9801275081570051,0.94,0.7,0.7537993920972644,11.11111111111111,0.0,44.0,0.0,10.0,216.0,0.0,40.0
Doripenem_AB,0.9302325581395349,0.9696969696969697,0.9528590701176236,0.8934659090909092,0.9196969696969697,0.9054945054945055,2.3255813953488373,4.651162790697675,33.0,0.0,10.0,159.0,0.0,48.0
Median,0.9754688672168041,0.996784171048877,0.9971396710926346,0.9766092059416835,0.9610952274469717,0.968450230908791,0.7812962414915656,0.9302526825891311,,,,,,
