Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Meropenem_AB,0.984251968503937,0.9987468671679198,0.9987401014666434,0.9830508474576272,0.9857142857142858,0.9841329335332334,1.574803149606299,0.0,57.0,0.0,70.0,277.0,0.0,370.0
Ertapenem_AB,0.9722222222222222,0.9977678571428572,0.9964478358116751,0.9516129032258065,0.98125,0.9650221310590521,2.7777777777777777,0.0,28.0,0.0,80.0,133.0,0.0,414.0
Tobramycin_AB,0.9411764705882353,0.9929313929313929,0.992251300230571,0.9363825363825364,0.9363825363825364,0.9363825363825364,2.941176470588235,2.941176470588235,37.0,0.0,65.0,189.0,0.0,296.0
Tigecycline_AB,0.96875,0.9937343358395991,0.9810111808187113,0.9830508474576272,0.8571428571428572,0.9080459770114943,0.0,3.125,14.0,0.0,114.0,68.0,0.0,589.0
Piperacillin-tazobactam_AB,0.9107142857142857,0.979103471520054,0.9761751240308004,0.905628581058308,0.905628581058308,0.905628581058308,4.464285714285714,4.464285714285714,43.0,0.0,69.0,190.0,0.0,356.0
Cefotaxime_AB,0.9865771812080537,0.995475113122172,0.9821426280826696,0.9927536231884058,0.9230769230769231,0.954683698296837,0.0,1.342281879194631,13.0,0.0,136.0,51.0,0.0,671.0
Cefpodoxime_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,76.0,7.0,0.0,383.0
Amoxicillin-clavulanic acid_AB,0.9655172413793104,1.0,1.0,0.98,0.9,0.9342403628117913,0.0,3.4482758620689653,10.0,0.0,48.0,41.0,0.0,249.0
Ampicillin_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,108.0,15.0,0.0,545.0
Gentamicin_AB,0.9568345323741008,0.9908675799086758,0.9911721906520252,0.9565037282518641,0.9574512245745123,0.9567786069651741,1.4388489208633095,2.877697841726619,73.0,0.0,66.0,351.0,0.0,331.0
Amikacin_AB,0.967479674796748,0.9964285714285714,0.9948368811775332,0.9536455059710873,0.9686688311688312,0.960727969348659,0.8130081300813009,2.4390243902439024,88.0,0.0,35.0,458.0,0.0,191.0
Ceftriaxone_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,86.0,23.0,0.0,469.0
Cefepime_AB,0.9907407407407407,0.9983805668016195,0.9947615686483415,0.9947916666666667,0.9615384615384616,0.9773821989528796,0.0,0.9259259259259258,13.0,0.0,95.0,73.0,0.0,471.0
Trimethoprim_AB,0.8333333333333334,1.0,1.0,0.875,0.8333333333333333,0.8285714285714285,0.0,16.666666666666664,3.0,0.0,3.0,12.0,0.0,29.0
Trimethoprim-sulfamethoxazole_AB,0.990990990990991,1.0,1.0,0.4954954954954955,0.5,0.497737556561086,0.0,0.9009009009009009,1.0,0.0,110.0,4.0,0.0,529.0
Ciprofloxacin_AB,0.9621212121212122,0.9928571428571429,0.9806835295124079,0.9340940847694457,0.9160714285714285,0.9247863247863248,1.5151515151515151,2.272727272727273,20.0,0.0,112.0,77.0,0.0,602.0
Ceftazidime_AB,0.972972972972973,0.9946759259259259,0.991012116188585,0.9732057416267943,0.9578703703703704,0.9651846624323688,0.6756756756756757,2.027027027027027,40.0,0.0,108.0,223.0,0.0,532.0
