Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Tobramycin_AB,0.9225,0.9742192557391014,0.9683419863625005,0.9108300148643984,0.9185234348906987,0.9142439957583735,4.5,3.25,81.2,0.0,158.8,397.6,0.0,802.4
Cefuroxime_AB,0.9535733342945789,0.9786324585498185,0.8169336952401574,0.7836556327811902,0.8531313812973419,0.8101847757355036,3.059652438709312,1.583014131832809,13.4,0.0,215.0,58.8,0.0,1080.0
Ciprofloxacin_AB,0.9591666666666667,0.9840602263589732,0.9148086675538771,0.8759945747130395,0.9370896116464259,0.901912386133629,3.083333333333333,1.0,25.0,0.0,215.0,109.2,0.0,1090.8
Cefazolin_AB,0.9541666666666668,0.9784511271571882,0.817108091579183,0.7478768531835194,0.8277648909663247,0.776476540873892,2.9999999999999996,1.5833333333333335,11.4,0.0,228.6,50.4,0.0,1149.6
Ceftazidime_AB,0.9508333333333334,0.9650969572027084,0.8125751177236188,0.8274777456211003,0.8933225202218269,0.8564512888997295,3.4166666666666665,1.5000000000000002,20.4,0.0,219.6,91.4,0.0,1108.6
Ampicillin-sulbactam_AB,0.9541666666666668,0.9772537744238482,0.8198625027249962,0.7895934368014699,0.8234168421760935,0.8020954905525424,2.583333333333333,1.9999999999999996,14.0,0.0,226.0,58.6,0.0,1141.4
Ceftriaxone_AB,0.9491666666666665,0.9750204406806219,0.8353773099162423,0.8333116381796775,0.8599029261611456,0.8448399200496635,2.9166666666666665,2.166666666666667,20.8,0.0,219.2,92.0,0.0,1108.0
Levofloxacin_AB,0.9358333333333334,0.9745442817852924,0.9444041274045751,0.8839206011096314,0.9372590688139241,0.9061666518146833,5.166666666666666,1.2500000000000002,47.4,0.0,192.6,234.6,0.0,965.4
Aztreonam_AB,0.9082503752608332,0.9099831869279976,0.7941663296139605,0.8165213905591264,0.7557831556342565,0.7812376918453985,3.1431878215145437,6.031774652402133,31.4,0.0,204.0,149.2,0.0,1035.6
Piperacillin-tazobactam_AB,0.8941666666666668,0.9283282392013126,0.8386492909633265,0.8128785539730851,0.7719556058684407,0.7889288251916037,4.083333333333333,6.5,39.0,0.0,201.0,194.4,0.0,1005.6
Gentamicin_AB,0.9133333333333334,0.9722587976099725,0.9714294591181721,0.9135074887650649,0.9134099924927039,0.9126420123324313,4.833333333333333,3.833333333333333,108.8,0.0,131.2,537.4,0.0,662.6
Imipenem_AB,0.9375000000000002,0.9669906177734436,0.9476509510040273,0.9151480590940111,0.9211411260739929,0.9180229829560828,2.833333333333333,3.4166666666666665,179.2,0.0,60.8,884.0,0.0,316.0
Amikacin_AB,0.9525,0.9792861836739993,0.9668741732285049,0.9357517001403544,0.9448166007157196,0.9399906118059909,1.9166666666666667,2.833333333333333,176.0,0.0,64.0,874.8,0.0,325.2
Cefepime_AB,0.8004020278163022,0.8700230612290344,0.8196625737415681,0.7814418022955544,0.7769270628135737,0.7781384913852362,9.30603447792808,10.653762740441707,78.4,0.0,146.8,378.2,0.0,758.2
Trimethoprim-sulfamethoxazole_AB,0.9125,0.9493698563892936,0.8927755341838572,0.8626111226142685,0.8800772914693876,0.8705573230220033,5.166666666666666,3.583333333333333,49.8,0.0,190.2,224.8,0.0,975.2
Median,0.9400000000000001,0.9709771119069608,0.8712715434949849,0.8426132514067494,0.8845164262552616,0.8566797588739519,3.2784314827839736,2.6666666666666665,,,,,,
