Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Tobramycin_AB,0.008406163246239867,0.016090451164546767,0.029134741421246092,0.009599081266812706,0.008609733094153318,0.008929986922012594,0.6198449875410045,0.5696119737254494,4.707440918375928,0.0,5.81033561853358,4.707440918375928,0.0,5.81033561853358
Cefuroxime_AB,0.014260465398119124,0.013756536531376078,0.010461443120708019,0.012708631374278178,0.024078039945038338,0.016526762970949772,0.7994974879865104,1.631625180655425,4.498888751680797,0.0,7.391887445030531,4.498888751680797,0.0,7.391887445030531
Cefotaxime_AB,0.011750232908296819,0.07628389467661334,0.06384213502398652,0.005875116454148418,0.0,0.003113212256922376,0.0,1.1750232908296856,2.756809750418044,0.0,6.013318551349163,2.756809750418044,0.0,6.013318551349163
Cefpodoxime_AB,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cefepime_AB,0.026108351958186293,0.05394951121673416,0.053474549848967816,0.05018482791423931,0.036779942482798395,0.051411546359376496,0.642820313131281,2.490440425829114,4.979959839195493,0.0,7.310266752998827,4.979959839195493,0.0,7.310266752998827
Gentamicin_AB,0.013432961119739864,0.015048431130895925,0.019890730824816995,0.013200536215953015,0.012802529269135646,0.013424089524179766,1.3266499161421599,0.4422166387140536,5.15363949069005,0.0,5.15363949069005,5.15363949069005,0.0,5.15363949069005
Piperacillin-tazobactam_AB,0.01939377706731176,0.02174740769813028,0.0185614560158193,0.01834738233626225,0.020769717318273463,0.018733475734366834,1.3994143918490471,1.3636550983860976,5.3814496188294845,0.0,3.9293765408777004,5.3814496188294845,0.0,3.9293765408777004
Doripenem_AB,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tigecycline_AB,0.007440028194129142,0.05646486150672187,0.012318305230580296,0.003720014097064589,0.0,0.0019080700192457098,0.0,0.7440028194129158,1.8330302779823358,0.0,6.374950980203691,1.8330302779823358,0.0,6.374950980203691
Trimethoprim_AB,0.08708689092482093,0.07299466712226009,0.07716034697238841,0.11419666217514331,0.12455427792957635,0.11773260622454905,5.831933608378338,8.473188605235066,1.1661903789690602,0.0,2.2271057451320084,1.1661903789690602,0.0,2.2271057451320084
Piperacillin_AB,0.0,,9.930136612989092e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aztreonam_AB,0.011950871793331541,0.009106409993991278,0.014031684534268488,0.009792384528534823,0.01639140563851044,0.013221745628652436,0.5524531898686719,1.2902690703803297,3.1874754901018454,0.0,5.083306010855534,3.1874754901018454,0.0,5.083306010855534
Ceftazidime_AB,0.008762282919053422,0.013004252233342903,0.013185153511145806,0.009510850177731,0.011189606355387521,0.010288754978880673,0.38508707869352427,0.6307099561585806,1.7204650534085253,0.0,5.418486873657626,1.7204650534085253,0.0,5.418486873657626
Ciprofloxacin_AB,0.006182412330330459,0.09831319603062805,0.02607060635533921,0.0030912061651652296,0.0,0.0017033552982112696,0.0,0.6182412330330468,1.8547236990991407,0.0,1.8547236990991407,1.8547236990991407,0.0,1.8547236990991407
Ceftazidime-avibactam_AB,0.014437220613394577,0.011414874394024218,0.014899293076234074,0.028491472229047785,0.024648143713412708,0.021998569447744653,1.8666361723814389,1.5407705868321342,5.564171097297422,0.0,5.796550698475776,5.564171097297422,0.0,5.796550698475776
Imipenem_AB,0.01610324560183644,0.12224301851629511,0.06961924822992964,0.021871000316369727,0.0073488264722204755,0.008641532733225972,0.2386024219907951,1.8114095593280353,5.571355310873648,0.0,8.73155198117723,5.571355310873648,0.0,8.73155198117723
Meropenem_AB,0.038528488738133054,0.1615524459835405,0.11296682446136283,0.12161562408517339,0.018019029557677868,0.03937571926088975,0.2666666666666667,3.709447398198279,10.11137972781163,0.0,10.11137972781163,10.11137972781163,0.0,10.11137972781163
Ceftolozane-tazobactam_AB,0.029640554131898714,0.05445108267130394,0.08335855293779038,0.07263317200223811,0.10795749742610908,0.10733342469143367,0.8197725764765241,2.946446361409435,4.4,0.0,8.546344247688598,4.4,0.0,8.546344247688598
Trimethoprim-sulfamethoxazole_AB,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amoxicillin-clavulanic acid_AB,0.02667888147925289,0.08761583543298301,0.05414297750164698,0.17466038916945364,0.06054730311724626,0.08972289471666169,1.9139773857906397,3.263325545525129,2.993325909419153,0.0,5.782732917920384,2.993325909419153,0.0,5.782732917920384
Colistin_AB,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ertapenem_AB,0.040645580189757495,0.11807859458000226,0.08179557159899488,0.020322790094878748,0.0,0.014494955661890718,0.0,4.064558018975747,11.689311356961968,0.0,11.565465835840769,11.689311356961968,0.0,11.565465835840769
Ceftriaxone_AB,0.01590686355964798,0.16358714963465093,0.07531363399175801,0.20261906481543915,0.08118215480769597,0.11618675843310708,0.8290155440414507,1.0529033463624748,1.7435595774162693,0.0,7.652450587883596,1.7435595774162693,0.0,7.652450587883596
Levofloxacin_AB,0.01847420689608956,0.02895109524046129,0.026178571138598172,0.027909494839615388,0.031935429997909555,0.026618867914479618,3.2102998633572906,3.564463793186214,2.039607805437114,0.0,6.881860213634101,2.039607805437114,0.0,6.881860213634101
Ampicillin_AB,0.008801911597833958,0.08399672629348484,0.09169632417080736,0.004688598892937705,0.0007220216606498298,0.0022879223212733707,0.1408450704225352,0.9393942191042108,2.5768197453450252,0.0,4.445222154178573,2.5768197453450252,0.0,4.445222154178573
Amikacin_AB,0.0033993463423951727,0.0039926248945731935,0.009254774038379024,0.018938000707855732,0.01009353097594325,0.00933745743652162,0.8537498983243793,1.0666666666666669,7.310266752998826,0.0,7.310266752998826,7.310266752998826,0.0,7.310266752998826
Ampicillin-sulbactam_AB,0.02164808007582231,0.0050571355589711054,0.007430813505682765,0.018664863628103403,0.03782704944551148,0.030557784895968994,0.45189186488975486,2.0538148944531143,2.0591260281974,0.0,9.58331884056875,2.0591260281974,0.0,9.58331884056875
