,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,0.0,92.0,0,28.0,0.0,443.0,0,157.0
1,EKP,Amoxicillin-clavulanic acid_AB,83.0,6.0,0,31.0,423.0,30.0,0,147.0
2,EKP,Ampicillin-sulbactam_AB,47.0,24.0,0,49.0,243.0,97.0,0,260.0
3,EKP,Ampicillin_AB,8.0,5.0,0,107.0,43.0,19.0,0,538.0
4,EKP,Aztreonam_AB,28.0,35.0,0,57.0,127.0,163.0,0,310.0
5,EKP,Cefazolin_AB,41.0,25.0,0,54.0,203.0,124.0,0,273.0
6,EKP,Cefepime_AB,21.0,15.0,0,84.0,103.0,78.0,0,419.0
7,EKP,Cefotaxime_AB,20.0,4.0,0,96.0,95.0,26.0,0,479.0
8,EKP,Ceftazidime-avibactam_AB,57.0,15.0,0,48.0,273.0,85.0,0,242.0
9,EKP,Ceftazidime_AB,15.0,37.0,0,68.0,74.0,168.0,0,358.0
10,EKP,Ceftolozane-tazobactam_AB,57.0,11.0,0,52.0,273.0,29.0,0,298.0
11,EKP,Ceftriaxone_AB,45.0,2.0,0,73.0,221.0,13.0,0,366.0
12,EKP,Cefuroxime_AB,29.0,20.0,0,71.0,134.0,111.0,0,355.0
13,EKP,Ciprofloxacin_AB,0.0,8.0,0,112.0,0.0,58.0,0,542.0
14,EKP,Ertapenem_AB,5.0,33.0,0,82.0,27.0,169.0,0,404.0
15,EKP,Gentamicin_AB,0.0,63.0,0,57.0,0.0,306.0,0,294.0
16,EKP,Imipenem_AB,37.0,18.0,0,65.0,182.0,64.0,0,354.0
17,EKP,Levofloxacin_AB,37.0,32.0,0,51.0,200.0,129.0,0,271.0
18,EKP,Meropenem_AB,0.0,43.0,0,77.0,0.0,217.0,0,383.0
19,EKP,Piperacillin-tazobactam_AB,20.0,33.0,0,67.0,102.0,157.0,0,341.0
20,EKP,Tigecycline_AB,23.0,1.0,0,96.0,112.0,12.0,0,476.0
21,EKP,Tobramycin_AB,21.0,41.0,0,58.0,103.0,191.0,0,306.0
22,EKP,Trimethoprim_AB,107.0,5.0,0,8.0,540.0,18.0,0,42.0
