Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Tobramycin_AB,0.926905132192846,0.9613838584737779,0.9498125454429436,0.9189361042183622,0.924154715796085,0.9214118356828389,4.199066874027993,3.1104199066874028,233.0,0.0,410.0,233.0,0.0,410.0
Cefuroxime_AB,0.8639652677279306,0.7037895310796074,0.714718864709607,0.7992026337824465,0.7143197928026173,0.7440256628519184,3.61794500723589,9.985528219971057,131.0,0.0,560.0,131.0,0.0,560.0
Cefotaxime_AB,0.9430255402750491,0.733153735632184,0.5393293196370367,0.4715127701375246,0.5,0.48533872598584427,0.0,5.697445972495088,29.0,0.0,480.0,29.0,0.0,480.0
Cefpodoxime_AB,0.9851301115241635,0.9415094339622642,0.5710109537870273,0.49256505576208176,0.5,0.49625468164794007,0.0,1.486988847583643,4.0,0.0,265.0,4.0,0.0,265.0
Cefepime_AB,0.7823439878234398,0.6652522037836882,0.65548702278358,0.7395470383275261,0.5781427597181178,0.5800378163092892,1.97869101978691,19.7869101978691,159.0,0.0,498.0,159.0,0.0,498.0
Gentamicin_AB,0.8851612903225806,0.9545935901534528,0.9516283994824617,0.8851561043181757,0.885186887254902,0.8851582310621386,5.548387096774193,5.935483870967742,391.0,0.0,384.0,391.0,0.0,384.0
Piperacillin-tazobactam_AB,0.8321060382916053,0.8636324983600183,0.8176610641786537,0.7646076505258292,0.778146942345538,0.7708797063698792,9.278350515463918,7.511045655375552,158.0,0.0,521.0,158.0,0.0,521.0
Doripenem_AB,0.7006369426751592,0.7817805383022773,0.7437537634693341,0.6800687848018343,0.727639751552795,0.6751199753445163,5.7324840764331215,24.203821656050955,115.0,0.0,42.0,115.0,0.0,42.0
Tigecycline_AB,0.8824786324786325,0.7604886638784943,0.6545805150943693,0.4412393162393162,0.5,0.46878547105561863,0.0,11.752136752136751,55.0,0.0,413.0,55.0,0.0,413.0
Trimethoprim_AB,0.9259259259259259,0.9539473684210527,0.9551013797716685,0.9111842105263157,0.9111842105263157,0.9111842105263157,3.7037037037037033,3.7037037037037033,8.0,0.0,19.0,8.0,0.0,19.0
Piperacillin_AB,0.9186991869918699,0.5482300884955752,0.5564598184856526,0.45934959349593496,0.5,0.4788135593220339,0.0,8.130081300813007,10.0,0.0,113.0,10.0,0.0,113.0
Aztreonam_AB,0.8913043478260869,0.8919631093544137,0.8755967896308766,0.8440528100775193,0.8254281949934124,0.8341744772891131,4.658385093167702,6.211180124223603,138.0,0.0,506.0,138.0,0.0,506.0
Ceftazidime_AB,0.9264531435349941,0.9461607222669168,0.9108358197337645,0.8844460483579935,0.8809064092249933,0.8826601171019075,3.558718861209965,3.795966785290629,165.0,0.0,678.0,165.0,0.0,678.0
Ciprofloxacin_AB,0.8904639175257731,0.5030816378649868,0.5014904004392764,0.44523195876288657,0.5,0.4710293115201091,0.0,10.95360824742268,85.0,0.0,691.0,85.0,0.0,691.0
Ceftazidime-avibactam_AB,0.946236559139785,0.9692218350754936,0.961328630510867,0.9373172282263191,0.9438637243515292,0.9404456967213115,3.225806451612903,2.1505376344086025,63.0,0.0,123.0,63.0,0.0,123.0
Imipenem_AB,0.5130970724191063,0.4064568591645743,0.4673049392347266,0.7083974358974359,0.5309195008749905,0.39473249279879113,0.30816640986132515,48.38212634822804,337.0,0.0,312.0,337.0,0.0,312.0
Meropenem_AB,0.4973614775725594,0.7258346456692912,0.6699769787539196,0.6863218045112782,0.6219527559055118,0.4850938266102073,0.395778364116095,49.86807387862797,508.0,0.0,250.0,508.0,0.0,250.0
Ceftolozane-tazobactam_AB,0.9147727272727273,0.89171974522293,0.7599027321929304,0.9563953488372092,0.6052631578947368,0.6511166908946742,0.0,8.522727272727272,19.0,0.0,157.0,19.0,0.0,157.0
Trimethoprim-sulfamethoxazole_AB,0.9063893016344725,0.7418032786885247,0.6131372760206018,0.45319465081723626,0.5,0.475448168355417,0.0,9.36106983655275,63.0,0.0,610.0,63.0,0.0,610.0
Amoxicillin-clavulanic acid_AB,0.9230769230769231,0.9221428571428572,0.8306929258666305,0.8226368159203981,0.7646938775510204,0.789700531766023,2.7149321266968327,4.97737556561086,25.0,0.0,196.0,25.0,0.0,196.0
Colistin_AB,0.8461538461538461,0.5572727272727274,0.5982572517592468,0.4230769230769231,0.5,0.4583333333333333,15.384615384615385,0.0,165.0,0.0,30.0,165.0,0.0,30.0
Ertapenem_AB,0.7679558011049724,0.3811022610483042,0.45937566155961057,0.3839779005524862,0.5,0.434375,0.0,23.204419889502763,84.0,0.0,278.0,84.0,0.0,278.0
Ceftriaxone_AB,0.9284649776453056,0.6497208931419458,0.5681412576256842,0.5510025062656642,0.5073763955342903,0.5014241486068112,0.7451564828614009,6.4083457526080485,44.0,0.0,627.0,44.0,0.0,627.0
Levofloxacin_AB,0.8338870431893688,0.9003242170577301,0.872047086578644,0.7903658588525917,0.7858210936735749,0.7880311544907819,7.973421926910299,8.637873754152823,163.0,0.0,439.0,163.0,0.0,439.0
Ampicillin_AB,0.986764705882353,0.8517966550753436,0.5628383736126367,0.4933823529411765,0.5,0.4966691339748335,0.0,1.3235294117647058,9.0,0.0,671.0,9.0,0.0,671.0
Amikacin_AB,0.9022038567493113,0.937325725854691,0.9233064362157937,0.8977411477411477,0.8597294437031242,0.8757481601828125,7.024793388429752,2.7548209366391188,515.0,0.0,211.0,515.0,0.0,211.0
Ampicillin-sulbactam_AB,0.9393442622950819,0.9249807210333527,0.8785951085563363,0.8739580339177924,0.8448766146134568,0.8585653500773911,2.459016393442623,3.606557377049181,78.0,0.0,532.0,78.0,0.0,532.0
Cefazolin_AB,0.9498207885304659,0.9683356195701874,0.9503306794738846,0.8652733718977421,0.9475308641975309,0.8999282639885222,4.301075268817205,0.7168458781362007,72.0,0.0,486.0,72.0,0.0,486.0
Median,0.9042965791918919,0.857714576717681,0.7292363140894705,0.7520773444266777,0.6681362743540645,0.6631183331195952,2.586974260069728,6.309762938415826,,,,,,
