Target,EKP
Amikacin_AB,0.9504103967168263
Amoxicillin-clavulanic acid_AB,0.98
Ampicillin-sulbactam_AB,1.0
Ampicillin_AB,1.0
Aztreonam_AB,0.9924242424242424
Cefazolin_AB,0.9921875
Cefepime_AB,0.9388264669163545
Cefotaxime_AB,1.0
Ceftazidime-avibactam_AB,0.990909090909091
Ceftazidime_AB,0.984375
Ceftolozane-tazobactam_AB,1.0
Ceftriaxone_AB,1.0
Cefuroxime_AB,1.0
Ciprofloxacin_AB,0.9910714285714286
Ertapenem_AB,0.9883720930232558
Gentamicin_AB,0.932146829810901
Imipenem_AB,0.9666666666666667
Levofloxacin_AB,0.9827586206896552
Meropenem_AB,0.986842105263158
Piperacillin-tazobactam_AB,0.9930555555555556
Tobramycin_AB,0.9634920634920634
Trimethoprim_AB,0.75
Median,0.9896405919661734
