Target,EKP
Amikacin_AB,0.7973484848484849
Ampicillin-sulbactam_AB,0.7761467889908258
Aztreonam_AB,0.8972693032015067
Cefazolin_AB,0.8339886413280908
Cefepime_AB,0.5409903262829971
Ceftazidime_AB,0.8860492209116062
Ceftriaxone_AB,0.4865079365079365
Cefuroxime_AB,0.9059139784946236
Ciprofloxacin_AB,0.5467205750224619
Gentamicin_AB,0.8443609022556391
Imipenem_AB,0.5977443609022557
Levofloxacin_AB,0.5629268292682927
Piperacillin-tazobactam_AB,0.6975753604193972
Tobramycin_AB,0.9317587321126327
Median,0.7867476369196553
