,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,0.0,93.0,0,27.0,0.0,440.0,0,160.0
1,EKP,Amoxicillin-clavulanic acid_AB,100.0,3.0,0,17.0,520.0,9.0,0,71.0
2,EKP,Ampicillin-sulbactam_AB,29.0,22.0,0,69.0,116.0,71.0,0,413.0
3,EKP,Ampicillin_AB,3.0,5.0,0,112.0,19.0,10.0,0,571.0
4,EKP,Aztreonam_AB,17.0,31.0,0,72.0,73.0,128.0,0,399.0
5,EKP,Cefazolin_AB,20.0,21.0,0,79.0,89.0,80.0,0,431.0
6,EKP,Cefepime_AB,13.0,28.0,0,79.0,63.0,139.0,0,398.0
7,EKP,Cefotaxime_AB,74.0,2.0,0,44.0,348.0,13.0,0,239.0
8,EKP,Ceftazidime-avibactam_AB,92.0,8.0,0,20.0,430.0,54.0,0,116.0
9,EKP,Ceftazidime_AB,6.0,31.0,0,83.0,34.0,122.0,0,444.0
10,EKP,Ceftolozane-tazobactam_AB,92.0,5.0,0,23.0,430.0,14.0,0,156.0
11,EKP,Ceftriaxone_AB,21.0,7.0,0,92.0,101.0,28.0,0,471.0
12,EKP,Cefuroxime_AB,18.0,19.0,0,83.0,81.0,74.0,0,445.0
13,EKP,Ciprofloxacin_AB,0.0,8.0,0,112.0,0.0,54.0,0,546.0
14,EKP,Ertapenem_AB,67.0,20.0,0,33.0,315.0,83.0,0,202.0
15,EKP,Gentamicin_AB,0.0,67.0,0,53.0,0.0,302.0,0,298.0
16,EKP,Imipenem_AB,24.0,57.0,0,39.0,89.0,253.0,0,258.0
17,EKP,Levofloxacin_AB,22.0,19.0,0,79.0,90.0,128.0,0,382.0
18,EKP,Meropenem_AB,0.0,85.0,0,35.0,0.0,403.0,0,197.0
19,EKP,Piperacillin-tazobactam_AB,12.0,35.0,0,73.0,52.0,136.0,0,412.0
20,EKP,Tigecycline_AB,76.0,2.0,0,42.0,359.0,4.0,0,237.0
21,EKP,Tobramycin_AB,12.0,46.0,0,62.0,52.0,204.0,0,344.0
22,EKP,Trimethoprim-sulfamethoxazole_AB,13.0,16.0,0,91.0,34.0,57.0,0,509.0
23,EKP,Trimethoprim_AB,111.0,3.0,0,6.0,575.0,6.0,0,19.0
