Target,ECO
Amoxicillin-clavulanic acid_AB,0.45454545454545453
Ampicillin_AB,1.0
Ciprofloxacin_AB,0.45
Trimethoprim-sulfamethoxazole_AB,1.0
Median,0.7272727272727273
