Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Amikacin_AB,0.9483333333333333,0.9879243320224994,0.9831649097038258,0.9341487865626142,0.9348190107778039,0.9337271729243317,2.333333333333333,2.8333333333333335,87.0,0.0,33.0,434.2,0.0,165.8
Amoxicillin-clavulanic acid_AB,0.9577777777777777,0.9921568627450981,0.9859938485198001,0.9769736842105263,0.8833333333333332,0.9044444444444444,0.0,4.222222222222222,2.8,0.0,14.4,12.8,0.0,68.6
Ampicillin-sulbactam_AB,0.9645178317922678,0.9919373018642128,0.9776399720756732,0.9065971825451795,0.9372572127725911,0.9178994531629154,2.283694897416702,1.2645219233565097,12.8,0.0,83.0,62.4,0.0,419.6
Ampicillin_AB,0.9828760044141337,,0.8407975458707113,0.7922629709642537,0.6682758620689656,0.6952150513213307,0.17241379310344826,1.5399857654831863,2.2,0.0,114.4,9.4,0.0,567.2
Aztreonam_AB,0.939915827452382,0.9720044768885412,0.9619306382516187,0.9309862028114878,0.8993808222373356,0.9124725455010214,1.671922286686927,4.336494968074879,25.0,0.0,81.8,118.8,0.0,410.6
Cefazolin_AB,0.9720744761617037,0.9950723132993637,0.986055386640141,0.9469954891974703,0.9479740641717639,0.9473349638151396,1.3962761919148126,1.3962761919148126,16.0,0.0,84.4,74.8,0.0,426.2
Cefepime_AB,0.8832575147404983,0.944631275411609,0.8982915358568274,0.8620620413236605,0.8205644103380031,0.8345105685700629,3.7082329439938326,7.9660155819563325,27.4,0.0,80.8,133.6,0.0,396.6
Cefotaxime_AB,0.9961538461538462,1.0,1.0,0.975,0.9979591836734694,0.9846833578792342,0.38461538461538464,0.0,3.2,0.0,47.6,14.0,0.0,239.6
Ceftazidime-avibactam_AB,0.9751785714285715,0.9967610891523936,0.9962382403224794,0.9833791208791209,0.9582070707070708,0.968884296427445,0.0,2.4821428571428568,9.4,0.0,23.2,47.2,0.0,119.0
Ceftazidime_AB,0.9629041213360383,0.9937629124396276,0.9856890040708464,0.9494406006082723,0.9407679973299669,0.9427169056644751,1.429835321071439,2.2797525453247323,23.2,0.0,90.0,109.2,0.0,450.0
Ceftolozane-tazobactam_AB,0.9423214285714285,0.9741935483870968,0.9382218284131426,0.8703083378945446,0.795,0.8032326270221007,0.0,5.767857142857143,3.8,0.0,28.8,13.6,0.0,152.6
Ceftriaxone_AB,0.9572489973831313,0.9798317846195035,0.8944678425381116,0.8684315031468397,0.759002808988764,0.7935312707109612,1.434402146142054,2.8406981155448197,6.0,0.0,92.4,29.8,0.0,459.4
Cefuroxime_AB,0.9542175243220298,0.9929216312556056,0.9765533319542324,0.9004236244276769,0.9148770380841016,0.9047606836823604,2.674687945654351,1.9035596221426805,15.0,0.0,89.8,71.6,0.0,446.0
Ciprofloxacin_AB,0.9683333333333334,0.985071116593479,0.9140415755742705,0.8988211792454912,0.8996450347941174,0.8980533982546749,1.6666666666666665,1.5,10.0,0.0,110.0,57.6,0.0,542.4
Ertapenem_AB,0.9743067756473914,0.9929386398593716,0.990203144579717,0.9649170480549198,0.9808893150356564,0.9712967846608784,2.569322435260866,0.0,17.2,0.0,38.4,81.6,0.0,206.2
Gentamicin_AB,0.9283333333333333,0.981478168197957,0.9818573976186086,0.9297884749041592,0.9262012730441368,0.9270951527355086,2.5,4.666666666666666,60.8,0.0,59.2,288.4,0.0,311.6
Imipenem_AB,0.9506547837822046,0.9846463415541689,0.984880513550419,0.9502486665269341,0.9501763988351651,0.9500822193542172,2.759566871062565,2.174954750716974,51.8,0.0,49.6,253.8,0.0,261.2
Levofloxacin_AB,0.9245486713933315,0.9783485427182486,0.9574457448434079,0.8990037740336204,0.8944993726703891,0.894761856519548,3.580550286514226,3.964582574152616,24.4,0.0,76.2,126.4,0.0,376.6
Median,0.9549084001791679,0.9904493139047469,0.9821170530415747,0.9355720259779255,0.9202912295530765,0.9230856348026446,1.462306040479415,2.4361673414304996,,,,,,
Meropenem_AB,0.9833333333333334,0.9984634617379715,0.9981332428518789,0.9852986075033087,0.9759252475919145,0.980287264582584,1.3333333333333335,0.33333333333333337,82.0,0.0,38.0,402.8,0.0,197.2
Piperacillin-tazobactam_AB,0.8910006814357159,0.953853657696196,0.9320381740456133,0.8843924605630912,0.8145893767234794,0.8399430715663188,2.3629923861501068,8.536939470278316,28.6,0.0,81.8,129.8,0.0,415.4
Tigecycline_AB,0.9589026883480665,0.9909827760891592,0.9331344297573887,0.47945134417403323,0.5,0.48948820075606214,0.0,4.109731165193351,2.0,0.0,46.8,6.6,0.0,236.6
Tobramycin_AB,0.9329379168267596,0.9812698134514418,0.9789481262919381,0.9283024081723475,0.9262041597318941,0.927084925483789,3.076234368517885,3.6299739488061378,40.6,0.0,69.8,193.4,0.0,351.4
Trimethoprim-sulfamethoxazole_AB,0.9379070921711911,0.9730513608257201,0.8641849464882332,0.8236107159774392,0.8205393616669874,0.8173669587722939,3.008948692854465,3.200342090026429,11.4,0.0,101.6,55.0,0.0,511.0
Trimethoprim_AB,0.8247619047619047,,0.9333333333333332,0.8180952380952382,0.8,0.8024786324786325,6.222222222222222,11.3015873015873,2.0,0.0,3.4,8.6,0.0,19.4
