,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,0.0,125.0,0,45.0,0.0,639.0,0,209.0
1,EKP,Amoxicillin-clavulanic acid_AB,143.0,6.0,0,21.0,707.0,21.0,0,120.0
2,EKP,Ampicillin-sulbactam_AB,36.0,16.0,0,118.0,193.0,100.0,0,555.0
3,EKP,Ampicillin_AB,5.0,6.0,0,159.0,34.0,13.0,0,801.0
4,EKP,Aztreonam_AB,20.0,33.0,0,117.0,121.0,169.0,0,558.0
5,EKP,Cefazolin_AB,29.0,24.0,0,117.0,159.0,115.0,0,574.0
6,EKP,Cefepime_AB,20.0,32.0,0,118.0,101.0,172.0,0,575.0
7,EKP,Cefotaxime_AB,89.0,5.0,0,76.0,457.0,21.0,0,370.0
8,EKP,Ceftazidime-avibactam_AB,116.0,15.0,0,39.0,592.0,67.0,0,189.0
9,EKP,Ceftazidime_AB,12.0,31.0,0,127.0,55.0,166.0,0,627.0
10,EKP,Ceftolozane-tazobactam_AB,116.0,3.0,0,51.0,592.0,20.0,0,236.0
11,EKP,Ceftriaxone_AB,32.0,8.0,0,130.0,169.0,40.0,0,639.0
12,EKP,Cefuroxime_AB,27.0,17.0,0,126.0,133.0,111.0,0,604.0
13,EKP,Ciprofloxacin_AB,0.0,21.0,0,149.0,0.0,84.0,0,764.0
14,EKP,Ertapenem_AB,79.0,25.0,0,66.0,395.0,133.0,0,320.0
15,EKP,Gentamicin_AB,0.0,81.0,0,89.0,0.0,403.0,0,445.0
16,EKP,Imipenem_AB,25.0,72.0,0,73.0,148.0,334.0,0,366.0
17,EKP,Levofloxacin_AB,28.0,49.0,0,93.0,151.0,209.0,0,488.0
18,EKP,Meropenem_AB,0.0,108.0,0,62.0,0.0,538.0,0,310.0
19,EKP,Piperacillin-tazobactam_AB,15.0,39.0,0,116.0,82.0,194.0,0,572.0
20,EKP,Tigecycline_AB,93.0,3.0,0,74.0,469.0,12.0,0,367.0
21,EKP,Tobramycin_AB,16.0,51.0,0,103.0,83.0,280.0,0,485.0
22,EKP,Trimethoprim-sulfamethoxazole_AB,15.0,18.0,0,137.0,58.0,74.0,0,716.0
23,EKP,Trimethoprim_AB,156.0,5.0,0,9.0,801.0,13.0,0,34.0
