Target,EKP
Amikacin_AB,1.5
Ampicillin-sulbactam_AB,2.5
Aztreonam_AB,10.897435897435898
Cefazolin_AB,13.23529411764706
Cefepime_AB,10.119047619047619
Ceftazidime_AB,9.836065573770492
Ceftriaxone_AB,1.5267175572519083
Cefuroxime_AB,9.803921568627452
Ciprofloxacin_AB,6.0
Gentamicin_AB,5.0
Imipenem_AB,0.7518796992481203
Levofloxacin_AB,6.521739130434782
Piperacillin-tazobactam_AB,8.928571428571429
Tobramycin_AB,4.761904761904762
Median,6.260869565217391
