Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Meropenem_AB,0.9882352941176471,0.9989545997610514,0.9987890354916328,0.984375,0.9907407407407407,0.9873905948672304,0.0,1.1764705882352942,108.0,0.0,62.0,538.0,0.0,310.0
Ertapenem_AB,0.989010989010989,0.9993939393939394,0.9991176982221759,0.9807692307692308,0.9924242424242424,0.9863792845382428,1.098901098901099,0.0,25.0,0.0,66.0,133.0,0.0,320.0
Tobramycin_AB,0.948051948051948,0.986103179135732,0.9794164949119339,0.9334418520528125,0.9562154959071008,0.942962962962963,4.545454545454546,0.6493506493506493,51.0,0.0,103.0,280.0,0.0,485.0
Tigecycline_AB,0.987012987012987,1.0,1.0,0.9933333333333334,0.8333333333333333,0.8966442953020135,0.0,1.2987012987012987,3.0,0.0,74.0,12.0,0.0,367.0
Piperacillin-tazobactam_AB,0.9290322580645162,0.96684350132626,0.9553911065221793,0.9321646341463414,0.8759946949602122,0.8995226589663504,1.2903225806451613,5.806451612903226,39.0,0.0,116.0,194.0,0.0,572.0
Cefotaxime_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,76.0,21.0,0.0,370.0
Amoxicillin-clavulanic acid_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,21.0,21.0,0.0,120.0
Ampicillin_AB,0.9757575757575757,0.949685534591195,0.8534905058599889,0.9877300613496933,0.6666666666666666,0.7437888198757764,0.0,2.4242424242424243,6.0,0.0,159.0,13.0,0.0,801.0
Gentamicin_AB,0.9647058823529412,0.9965321126369815,0.996650252768094,0.9644093615842682,0.9651824108752948,0.9646618625277161,2.3529411764705883,1.1764705882352942,81.0,0.0,89.0,403.0,0.0,445.0
Amikacin_AB,0.9823529411764705,0.9987555555555556,0.9981661347811515,0.9806998556998556,0.9737777777777779,0.9771699717982005,1.1764705882352942,0.5882352941176471,125.0,0.0,45.0,639.0,0.0,209.0
Ceftriaxone_AB,0.9855072463768116,0.9990384615384615,0.9930261956025315,0.9,0.9923076923076923,0.9405684754521964,1.4492753623188406,0.0,8.0,0.0,130.0,40.0,0.0,639.0
Cefepime_AB,0.8866666666666667,0.9423993644067796,0.8879123057678466,0.8331526158850637,0.8254766949152542,0.8292143861764114,5.333333333333334,6.0,32.0,0.0,118.0,172.0,0.0,575.0
Trimethoprim_AB,0.9285714285714286,1.0,1.0,0.9166666666666667,0.9444444444444444,0.9251336898395721,7.142857142857142,0.0,5.0,0.0,9.0,13.0,0.0,34.0
Trimethoprim-sulfamethoxazole_AB,0.9161290322580645,0.9679643146796431,0.8645734680924583,0.8047619047619048,0.759529602595296,0.779564599059184,3.225806451612903,5.161290322580645,18.0,0.0,137.0,74.0,0.0,716.0
Ciprofloxacin_AB,0.9352941176470588,0.9840204538191115,0.9409205537945615,0.8658625730994152,0.819910514541387,0.8407019337251895,2.3529411764705883,4.117647058823529,21.0,0.0,149.0,84.0,0.0,764.0
Ceftazidime_AB,0.9620253164556962,0.9908559817119634,0.9753811705533935,0.9313939393939394,0.9519939039878079,0.9412202380952381,2.5316455696202533,1.2658227848101267,31.0,0.0,127.0,166.0,0.0,627.0
Aztreonam_AB,0.9133333333333333,0.9431494431494432,0.9307224396355236,0.8833333333333333,0.8574203574203574,0.869399236487844,3.3333333333333335,5.333333333333334,33.0,0.0,117.0,169.0,0.0,558.0
Ceftolozane-tazobactam_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,51.0,20.0,0.0,236.0
Cefuroxime_AB,0.965034965034965,0.9939309056956116,0.9776029432933808,0.8959349593495936,0.9547152194211017,0.9223922717898622,2.797202797202797,0.6993006993006993,17.0,0.0,126.0,111.0,0.0,604.0
Imipenem_AB,0.9724137931034482,0.9965753424657535,0.9966865108006127,0.9724124809741248,0.9724124809741248,0.9724124809741248,1.3793103448275863,1.3793103448275863,72.0,0.0,73.0,334.0,0.0,366.0
Ampicillin-sulbactam_AB,0.9701492537313433,0.9968220338983051,0.9890934977569212,0.9290254237288136,0.9290254237288136,0.9290254237288136,1.4925373134328357,1.4925373134328357,16.0,0.0,118.0,100.0,0.0,555.0
Ceftazidime-avibactam_AB,0.9814814814814815,0.9982905982905983,0.9975961538461539,0.96875,0.9871794871794872,0.977377461248429,1.8518518518518516,0.0,15.0,0.0,39.0,67.0,0.0,189.0
Cefazolin_AB,0.9574468085106383,0.9935897435897436,0.9850006643547704,0.9246794871794872,0.9246794871794872,0.9246794871794872,2.127659574468085,2.127659574468085,24.0,0.0,117.0,115.0,0.0,574.0
Levofloxacin_AB,0.9225352112676056,0.9771779679613781,0.9715099607729671,0.9104700854700856,0.9215492648672372,0.9154899096467024,4.929577464788732,2.8169014084507045,49.0,0.0,93.0,209.0,0.0,488.0
Median,0.9675921093831541,0.9965537275513675,0.9910598466797264,0.932803243099577,0.9533545617044548,0.934796949590505,1.6721945826423437,1.2211466865227103,,,,,,
