Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Trimethoprim-sulfamethoxazole_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,42.0,0.0,9.0
Ceftriaxone_AB,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,43.0,0.0,8.0
Gentamicin_AB,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,47.0,0.0,4.0
Ampicillin_AB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,5.0,24.0,0.0,27.0
Ciprofloxacin_AB,0.8181818181818182,0.9,0.7454545454545454,0.45,0.45,0.45,9.090909090909092,9.090909090909092,10.0,0.0,1.0,45.0,0.0,6.0
Amoxicillin-clavulanic acid_AB,0.8333333333333334,0.0,0.4383333333333333,0.4166666666666667,0.5,0.45454545454545453,16.666666666666664,0.0,5.0,0.0,1.0,18.0,0.0,10.0
Cefazolin_AB,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,3.0
Ticarcillin-clavulanic acid_AB,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,2.0
Ampicillin-sulbactam_AB,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,17.0,0.0,6.0
Median,1.0,0.95,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,
