Target,EKP
Amikacin_AB,0.9007936507936508
Ampicillin-sulbactam_AB,0.9101221640488657
Aztreonam_AB,0.8138776428250112
Cefazolin_AB,0.979810996563574
Cefepime_AB,0.5848214285714286
Ceftazidime_AB,0.8944069431051109
Ceftriaxone_AB,0.8463595228301111
Cefuroxime_AB,0.9672454617205999
Ciprofloxacin_AB,0.6001744693224775
Gentamicin_AB,0.8621481028151774
Imipenem_AB,0.5782666666666667
Levofloxacin_AB,0.620234375
Piperacillin-tazobactam_AB,0.7123121131741821
Tobramycin_AB,0.8131155138454409
Median,0.8301185828275611
