,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,153.0,100.0,0,46.0,153.0,100.0,0,46.0
1,EKP,Ampicillin-sulbactam_AB,163.0,14.0,0,122.0,163.0,14.0,0,122.0
2,EKP,Aztreonam_AB,186.0,17.0,0,96.0,186.0,17.0,0,96.0
3,EKP,Cefazolin_AB,258.0,6.0,0,35.0,258.0,6.0,0,35.0
4,EKP,Cefepime_AB,159.0,21.0,0,119.0,159.0,21.0,0,119.0
5,EKP,Ceftazidime_AB,16.0,63.0,0,220.0,16.0,63.0,0,220.0
6,EKP,Ceftriaxone_AB,134.0,13.0,0,152.0,134.0,13.0,0,152.0
7,EKP,Cefuroxime_AB,92.0,78.0,0,129.0,92.0,78.0,0,129.0
8,EKP,Ciprofloxacin_AB,130.0,28.0,0,141.0,130.0,28.0,0,141.0
9,EKP,Gentamicin_AB,129.0,94.0,0,76.0,129.0,94.0,0,76.0
10,EKP,Imipenem_AB,139.0,117.0,0,43.0,139.0,117.0,0,43.0
11,EKP,Levofloxacin_AB,207.0,47.0,0,45.0,207.0,47.0,0,45.0
12,EKP,Piperacillin-tazobactam_AB,162.0,52.0,0,85.0,162.0,52.0,0,85.0
13,EKP,Tobramycin_AB,207.0,42.0,0,50.0,207.0,42.0,0,50.0
14,EKP,Trimethoprim-sulfamethoxazole_AB,189.0,3.0,0,107.0,189.0,3.0,0,107.0
